id,distance_cm_inside,distance_cm_outside,measured_at,epoch_start,epoch_end
230490785,5.0,198.0,2025-06-17 20:43:39.871,1750193014.0,1750193032.0
230490786,5.0,196.0,2025-06-17 20:43:39.917,1750193014.0,1750193032.0
230490787,5.0,198.0,2025-06-17 20:43:39.965,1750193014.0,1750193032.0
230490788,5.0,197.0,2025-06-17 20:43:40.015,1750193014.0,1750193032.0
230490789,5.0,196.0,2025-06-17 20:43:40.062,1750193014.0,1750193032.0
230490790,5.0,198.0,2025-06-17 20:43:40.108,1750193014.0,1750193032.0
230490791,5.0,198.0,2025-06-17 20:43:40.156,1750193014.0,1750193032.0
230490792,5.0,198.0,2025-06-17 20:43:40.202,1750193014.0,1750193032.0
230490793,5.0,198.0,2025-06-17 20:43:40.249,1750193014.0,1750193032.0
230490794,5.0,197.0,2025-06-17 20:43:40.295,1750193014.0,1750193032.0
230490795,5.0,198.0,2025-06-17 20:43:40.341,1750193014.0,1750193032.0
230490796,5.0,198.0,2025-06-17 20:43:40.387,1750193014.0,1750193032.0
230490797,5.0,196.0,2025-06-17 20:43:40.433,1750193014.0,1750193032.0
230490798,5.0,196.0,2025-06-17 20:43:40.480,1750193014.0,1750193032.0
230490799,5.0,198.0,2025-06-17 20:43:40.526,1750193014.0,1750193032.0
230490800,5.0,196.0,2025-06-17 20:43:40.573,1750193014.0,1750193032.0
230490801,5.0,196.0,2025-06-17 20:43:40.619,1750193014.0,1750193032.0
230490802,5.0,197.0,2025-06-17 20:43:40.666,1750193014.0,1750193032.0
230490803,5.0,196.0,2025-06-17 20:43:40.712,1750193014.0,1750193032.0
230490804,5.0,196.0,2025-06-17 20:43:40.759,1750193014.0,1750193032.0
230490805,5.0,196.0,2025-06-17 20:43:40.805,1750193014.0,1750193032.0
230490806,5.0,197.0,2025-06-17 20:43:40.852,1750193014.0,1750193032.0
230490807,5.0,198.0,2025-06-17 20:43:40.898,1750193014.0,1750193032.0
230490808,5.0,196.0,2025-06-17 20:43:40.944,1750193014.0,1750193032.0
230490809,5.0,197.0,2025-06-17 20:43:40.991,1750193014.0,1750193032.0
230490810,5.0,198.0,2025-06-17 20:43:41.037,1750193014.0,1750193032.0
230490811,5.0,197.0,2025-06-17 20:43:41.085,1750193014.0,1750193032.0
230490812,5.0,197.0,2025-06-17 20:43:41.131,1750193014.0,1750193032.0
230490813,5.0,198.0,2025-06-17 20:43:41.178,1750193014.0,1750193032.0
230490814,5.0,196.0,2025-06-17 20:43:41.224,1750193014.0,1750193032.0
230490815,5.0,198.0,2025-06-17 20:43:41.271,1750193014.0,1750193032.0
230490816,5.0,197.0,2025-06-17 20:43:41.317,1750193014.0,1750193032.0
230490817,5.0,197.0,2025-06-17 20:43:41.365,1750193014.0,1750193032.0
230490818,5.0,197.0,2025-06-17 20:43:41.413,1750193014.0,1750193032.0
230490819,5.0,196.0,2025-06-17 20:43:41.459,1750193014.0,1750193032.0
230490820,5.0,198.0,2025-06-17 20:43:41.506,1750193014.0,1750193032.0
230490821,5.0,198.0,2025-06-17 20:43:41.552,1750193014.0,1750193032.0
230490822,5.0,197.0,2025-06-17 20:43:41.599,1750193014.0,1750193032.0
230490823,5.0,198.0,2025-06-17 20:43:41.646,1750193014.0,1750193032.0
230490824,5.0,197.0,2025-06-17 20:43:41.693,1750193014.0,1750193032.0
230490825,5.0,196.0,2025-06-17 20:43:41.740,1750193014.0,1750193032.0
230490826,5.0,196.0,2025-06-17 20:43:41.787,1750193014.0,1750193032.0
230490827,5.0,198.0,2025-06-17 20:43:41.833,1750193014.0,1750193032.0
230490828,5.0,196.0,2025-06-17 20:43:41.880,1750193014.0,1750193032.0
230490829,5.0,196.0,2025-06-17 20:43:41.926,1750193014.0,1750193032.0
230490830,5.0,198.0,2025-06-17 20:43:41.972,1750193014.0,1750193032.0
230490831,5.0,196.0,2025-06-17 20:43:42.019,1750193014.0,1750193032.0
230490832,5.0,196.0,2025-06-17 20:43:42.065,1750193014.0,1750193032.0
230490833,5.0,197.0,2025-06-17 20:43:42.112,1750193014.0,1750193032.0
230490834,5.0,198.0,2025-06-17 20:43:42.158,1750193014.0,1750193032.0
230490835,5.0,197.0,2025-06-17 20:43:42.205,1750193014.0,1750193032.0
230490836,5.0,197.0,2025-06-17 20:43:42.251,1750193014.0,1750193032.0
230490837,5.0,197.0,2025-06-17 20:43:42.298,1750193014.0,1750193032.0
230490838,5.0,197.0,2025-06-17 20:43:42.344,1750193014.0,1750193032.0
230490839,5.0,197.0,2025-06-17 20:43:42.390,1750193014.0,1750193032.0
230490840,5.0,196.0,2025-06-17 20:43:42.436,1750193014.0,1750193032.0
230490841,5.0,197.0,2025-06-17 20:43:42.482,1750193014.0,1750193032.0
230490842,5.0,197.0,2025-06-17 20:43:42.529,1750193014.0,1750193032.0
230490843,5.0,196.0,2025-06-17 20:43:42.575,1750193014.0,1750193032.0
230490844,5.0,197.0,2025-06-17 20:43:42.622,1750193014.0,1750193032.0
230490845,5.0,197.0,2025-06-17 20:43:42.668,1750193014.0,1750193032.0
230490846,5.0,196.0,2025-06-17 20:43:42.715,1750193014.0,1750193032.0
230490847,5.0,196.0,2025-06-17 20:43:42.761,1750193014.0,1750193032.0
230490848,5.0,196.0,2025-06-17 20:43:42.808,1750193014.0,1750193032.0
230490849,5.0,196.0,2025-06-17 20:43:42.854,1750193014.0,1750193032.0
230490850,5.0,198.0,2025-06-17 20:43:42.900,1750193014.0,1750193032.0
230490851,5.0,196.0,2025-06-17 20:43:42.946,1750193014.0,1750193032.0
230490852,5.0,196.0,2025-06-17 20:43:42.992,1750193014.0,1750193032.0
230490853,5.0,198.0,2025-06-17 20:43:43.038,1750193014.0,1750193032.0
230490854,5.0,198.0,2025-06-17 20:43:43.084,1750193014.0,1750193032.0
230490855,5.0,197.0,2025-06-17 20:43:43.131,1750193014.0,1750193032.0
230490856,5.0,196.0,2025-06-17 20:43:43.177,1750193014.0,1750193032.0
230490857,5.0,198.0,2025-06-17 20:43:43.225,1750193014.0,1750193032.0
230490858,5.0,198.0,2025-06-17 20:43:43.271,1750193014.0,1750193032.0
230490859,5.0,197.0,2025-06-17 20:43:43.318,1750193014.0,1750193032.0
230490860,5.0,197.0,2025-06-17 20:43:43.364,1750193014.0,1750193032.0
230490861,5.0,198.0,2025-06-17 20:43:43.411,1750193014.0,1750193032.0
230490862,5.0,198.0,2025-06-17 20:43:43.459,1750193014.0,1750193032.0
230490863,5.0,196.0,2025-06-17 20:43:43.505,1750193014.0,1750193032.0
230490864,5.0,197.0,2025-06-17 20:43:43.552,1750193014.0,1750193032.0
230490865,5.0,197.0,2025-06-17 20:43:43.598,1750193014.0,1750193032.0
230490704,5.0,196.0,2025-06-17 20:43:36.112,1750193014.0,1750193032.0
230490705,5.0,196.0,2025-06-17 20:43:36.159,1750193014.0,1750193032.0
230490706,5.0,198.0,2025-06-17 20:43:36.206,1750193014.0,1750193032.0
230490707,5.0,196.0,2025-06-17 20:43:36.254,1750193014.0,1750193032.0
230490708,5.0,196.0,2025-06-17 20:43:36.300,1750193014.0,1750193032.0
230490709,5.0,198.0,2025-06-17 20:43:36.347,1750193014.0,1750193032.0
230490710,5.0,197.0,2025-06-17 20:43:36.393,1750193014.0,1750193032.0
230490711,5.0,198.0,2025-06-17 20:43:36.439,1750193014.0,1750193032.0
230490712,5.0,196.0,2025-06-17 20:43:36.485,1750193014.0,1750193032.0
230490713,5.0,196.0,2025-06-17 20:43:36.532,1750193014.0,1750193032.0
230490714,5.0,198.0,2025-06-17 20:43:36.579,1750193014.0,1750193032.0
230490715,5.0,198.0,2025-06-17 20:43:36.625,1750193014.0,1750193032.0
230490716,5.0,196.0,2025-06-17 20:43:36.672,1750193014.0,1750193032.0
230490717,5.0,198.0,2025-06-17 20:43:36.718,1750193014.0,1750193032.0
230490718,5.0,196.0,2025-06-17 20:43:36.766,1750193014.0,1750193032.0
230490719,5.0,198.0,2025-06-17 20:43:36.812,1750193014.0,1750193032.0
230490720,5.0,198.0,2025-06-17 20:43:36.859,1750193014.0,1750193032.0
230490721,5.0,198.0,2025-06-17 20:43:36.905,1750193014.0,1750193032.0
230490722,5.0,198.0,2025-06-17 20:43:36.951,1750193014.0,1750193032.0
230490723,5.0,196.0,2025-06-17 20:43:36.997,1750193014.0,1750193032.0
230490724,5.0,198.0,2025-06-17 20:43:37.043,1750193014.0,1750193032.0
230490725,5.0,197.0,2025-06-17 20:43:37.090,1750193014.0,1750193032.0
230490726,5.0,196.0,2025-06-17 20:43:37.136,1750193014.0,1750193032.0
230490727,5.0,198.0,2025-06-17 20:43:37.183,1750193014.0,1750193032.0
230490728,5.0,198.0,2025-06-17 20:43:37.229,1750193014.0,1750193032.0
230490729,5.0,197.0,2025-06-17 20:43:37.276,1750193014.0,1750193032.0
