id,distance_cm_inside,distance_cm_outside,measured_at,epoch_start,epoch_end
230487464,198.0,197.0,2025-06-17 20:41:02.429,1750192858.0,1750192875.0
230487465,198.0,198.0,2025-06-17 20:41:02.486,1750192858.0,1750192875.0
230487466,197.0,197.0,2025-06-17 20:41:02.543,1750192858.0,1750192875.0
230487467,197.0,197.0,2025-06-17 20:41:02.600,1750192858.0,1750192875.0
230487468,198.0,196.0,2025-06-17 20:41:02.658,1750192858.0,1750192875.0
230487469,197.0,197.0,2025-06-17 20:41:02.715,1750192858.0,1750192875.0
230487470,197.0,199.0,2025-06-17 20:41:02.773,1750192858.0,1750192875.0
230487471,197.0,197.0,2025-06-17 20:41:02.831,1750192858.0,1750192875.0
230487472,196.0,196.0,2025-06-17 20:41:02.889,1750192858.0,1750192875.0
230487473,198.0,196.0,2025-06-17 20:41:02.946,1750192858.0,1750192875.0
230487474,198.0,197.0,2025-06-17 20:41:03.003,1750192858.0,1750192875.0
230487475,197.0,197.0,2025-06-17 20:41:03.061,1750192858.0,1750192875.0
230487476,198.0,197.0,2025-06-17 20:41:03.119,1750192858.0,1750192875.0
230487477,198.0,197.0,2025-06-17 20:41:03.176,1750192858.0,1750192875.0
230487478,197.0,197.0,2025-06-17 20:41:03.231,1750192858.0,1750192875.0
230487479,197.0,197.0,2025-06-17 20:41:03.288,1750192858.0,1750192875.0
230487480,198.0,199.0,2025-06-17 20:41:03.345,1750192858.0,1750192875.0
230487481,198.0,196.0,2025-06-17 20:41:03.403,1750192858.0,1750192875.0
230487482,198.0,197.0,2025-06-17 20:41:03.460,1750192858.0,1750192875.0
230487483,197.0,197.0,2025-06-17 20:41:03.517,1750192858.0,1750192875.0
230487484,198.0,197.0,2025-06-17 20:41:03.577,1750192858.0,1750192875.0
230487485,198.0,197.0,2025-06-17 20:41:03.634,1750192858.0,1750192875.0
230487486,197.0,197.0,2025-06-17 20:41:03.692,1750192858.0,1750192875.0
230487487,198.0,197.0,2025-06-17 20:41:03.750,1750192858.0,1750192875.0
230487488,198.0,198.0,2025-06-17 20:41:03.808,1750192858.0,1750192875.0
230487489,198.0,198.0,2025-06-17 20:41:03.866,1750192858.0,1750192875.0
230487490,197.0,199.0,2025-06-17 20:41:03.923,1750192858.0,1750192875.0
230487491,197.0,197.0,2025-06-17 20:41:03.980,1750192858.0,1750192875.0
230487492,197.0,197.0,2025-06-17 20:41:04.039,1750192858.0,1750192875.0
230487493,198.0,198.0,2025-06-17 20:41:04.097,1750192858.0,1750192875.0
230487494,198.0,197.0,2025-06-17 20:41:04.154,1750192858.0,1750192875.0
230487495,197.0,197.0,2025-06-17 20:41:04.213,1750192858.0,1750192875.0
