id,distance_cm_inside,distance_cm_outside,measured_at,epoch_start,epoch_end
230483278,197.0,197.0,2025-06-17 20:37:18.009,1750192638.0,1750192655.0
230483279,198.0,197.0,2025-06-17 20:37:18.066,1750192638.0,1750192655.0
230483280,196.0,198.0,2025-06-17 20:37:18.125,1750192638.0,1750192655.0
230483281,197.0,197.0,2025-06-17 20:37:18.180,1750192638.0,1750192655.0
230483282,197.0,198.0,2025-06-17 20:37:18.237,1750192638.0,1750192655.0
230483283,196.0,196.0,2025-06-17 20:37:18.296,1750192638.0,1750192655.0
230483284,197.0,196.0,2025-06-17 20:37:18.353,1750192638.0,1750192655.0
230483285,196.0,197.0,2025-06-17 20:37:18.411,1750192638.0,1750192655.0
230483286,196.0,196.0,2025-06-17 20:37:18.468,1750192638.0,1750192655.0
230483287,197.0,197.0,2025-06-17 20:37:18.526,1750192638.0,1750192655.0
230483288,196.0,197.0,2025-06-17 20:37:18.584,1750192638.0,1750192655.0
230483289,196.0,198.0,2025-06-17 20:37:18.641,1750192638.0,1750192655.0
230483290,196.0,197.0,2025-06-17 20:37:18.699,1750192638.0,1750192655.0
230483291,196.0,198.0,2025-06-17 20:37:18.758,1750192638.0,1750192655.0
230483292,196.0,198.0,2025-06-17 20:37:18.817,1750192638.0,1750192655.0
230483293,196.0,197.0,2025-06-17 20:37:18.874,1750192638.0,1750192655.0
230483294,196.0,197.0,2025-06-17 20:37:18.932,1750192638.0,1750192655.0
230483295,196.0,198.0,2025-06-17 20:37:18.989,1750192638.0,1750192655.0
230483296,196.0,198.0,2025-06-17 20:37:19.046,1750192638.0,1750192655.0
230483297,196.0,197.0,2025-06-17 20:37:19.103,1750192638.0,1750192655.0
230483298,197.0,197.0,2025-06-17 20:37:19.159,1750192638.0,1750192655.0
230483299,196.0,197.0,2025-06-17 20:37:19.217,1750192638.0,1750192655.0
230483300,196.0,197.0,2025-06-17 20:37:19.275,1750192638.0,1750192655.0
230483301,198.0,197.0,2025-06-17 20:37:19.334,1750192638.0,1750192655.0
230483302,196.0,197.0,2025-06-17 20:37:19.391,1750192638.0,1750192655.0
230483303,196.0,197.0,2025-06-17 20:37:19.449,1750192638.0,1750192655.0
230483304,198.0,197.0,2025-06-17 20:37:19.507,1750192638.0,1750192655.0
230483305,196.0,197.0,2025-06-17 20:37:19.564,1750192638.0,1750192655.0
230483306,198.0,197.0,2025-06-17 20:37:19.624,1750192638.0,1750192655.0
230483307,198.0,197.0,2025-06-17 20:37:19.681,1750192638.0,1750192655.0
230483308,196.0,196.0,2025-06-17 20:37:19.739,1750192638.0,1750192655.0
230483309,196.0,198.0,2025-06-17 20:37:19.796,1750192638.0,1750192655.0
230483310,196.0,198.0,2025-06-17 20:37:19.854,1750192638.0,1750192655.0
230483311,196.0,196.0,2025-06-17 20:37:19.911,1750192638.0,1750192655.0
230483312,198.0,198.0,2025-06-17 20:37:19.968,1750192638.0,1750192655.0
230483313,196.0,198.0,2025-06-17 20:37:20.025,1750192638.0,1750192655.0
230483314,198.0,196.0,2025-06-17 20:37:20.081,1750192638.0,1750192655.0
230483315,196.0,196.0,2025-06-17 20:37:20.140,1750192638.0,1750192655.0
230483316,196.0,197.0,2025-06-17 20:37:20.198,1750192638.0,1750192655.0
230483317,196.0,197.0,2025-06-17 20:37:20.257,1750192638.0,1750192655.0
230483318,196.0,197.0,2025-06-17 20:37:20.314,1750192638.0,1750192655.0
230483319,196.0,197.0,2025-06-17 20:37:20.371,1750192638.0,1750192655.0
230483320,198.0,197.0,2025-06-17 20:37:20.428,1750192638.0,1750192655.0
230483321,196.0,197.0,2025-06-17 20:37:20.485,1750192638.0,1750192655.0
230483322,196.0,197.0,2025-06-17 20:37:20.545,1750192638.0,1750192655.0
230483323,196.0,197.0,2025-06-17 20:37:20.604,1750192638.0,1750192655.0
230483324,196.0,197.0,2025-06-17 20:37:20.662,1750192638.0,1750192655.0
230483325,198.0,197.0,2025-06-17 20:37:20.719,1750192638.0,1750192655.0
230483326,196.0,197.0,2025-06-17 20:37:20.776,1750192638.0,1750192655.0
230483327,198.0,198.0,2025-06-17 20:37:20.836,1750192638.0,1750192655.0
230483328,197.0,197.0,2025-06-17 20:37:20.894,1750192638.0,1750192655.0
230483329,196.0,198.0,2025-06-17 20:37:20.954,1750192638.0,1750192655.0
230483330,196.0,197.0,2025-06-17 20:37:21.012,1750192638.0,1750192655.0
230483331,196.0,197.0,2025-06-17 20:37:21.069,1750192638.0,1750192655.0
230483332,198.0,196.0,2025-06-17 20:37:21.127,1750192638.0,1750192655.0
230483495,197.0,197.0,2025-06-17 20:37:30.518,1750192638.0,1750192655.0
230483496,196.0,198.0,2025-06-17 20:37:30.575,1750192638.0,1750192655.0
230483497,198.0,30.0,2025-06-17 20:37:30.622,1750192638.0,1750192655.0
230483498,198.0,22.0,2025-06-17 20:37:30.669,1750192638.0,1750192655.0
230483499,198.0,19.0,2025-06-17 20:37:30.716,1750192638.0,1750192655.0
230483500,204.0,17.0,2025-06-17 20:37:30.763,1750192638.0,1750192655.0
230483501,202.0,17.0,2025-06-17 20:37:30.811,1750192638.0,1750192655.0
230483502,207.0,20.0,2025-06-17 20:37:30.859,1750192638.0,1750192655.0
230483503,18.0,21.0,2025-06-17 20:37:30.897,1750192638.0,1750192655.0
230483504,21.0,219.0,2025-06-17 20:37:30.946,1750192638.0,1750192655.0
230483505,21.0,218.0,2025-06-17 20:37:30.995,1750192638.0,1750192655.0
230483506,21.0,47.0,2025-06-17 20:37:31.034,1750192638.0,1750192655.0
230483507,225.0,220.0,2025-06-17 20:37:31.097,1750192638.0,1750192655.0
230483508,227.0,205.0,2025-06-17 20:37:31.157,1750192638.0,1750192655.0
230483509,201.0,199.0,2025-06-17 20:37:31.212,1750192638.0,1750192655.0
230483510,201.0,198.0,2025-06-17 20:37:31.267,1750192638.0,1750192655.0
230483511,198.0,199.0,2025-06-17 20:37:31.322,1750192638.0,1750192655.0
230483512,200.0,196.0,2025-06-17 20:37:31.379,1750192638.0,1750192655.0
230483513,196.0,197.0,2025-06-17 20:37:31.437,1750192638.0,1750192655.0
230483514,196.0,197.0,2025-06-17 20:37:31.495,1750192638.0,1750192655.0
230483515,197.0,197.0,2025-06-17 20:37:31.552,1750192638.0,1750192655.0
230483516,197.0,198.0,2025-06-17 20:37:31.610,1750192638.0,1750192655.0
230483517,198.0,198.0,2025-06-17 20:37:31.667,1750192638.0,1750192655.0
230483518,198.0,197.0,2025-06-17 20:37:31.725,1750192638.0,1750192655.0
230483519,198.0,198.0,2025-06-17 20:37:31.783,1750192638.0,1750192655.0
230483520,198.0,196.0,2025-06-17 20:37:31.841,1750192638.0,1750192655.0
230483521,197.0,197.0,2025-06-17 20:37:31.898,1750192638.0,1750192655.0
230483522,196.0,197.0,2025-06-17 20:37:31.955,1750192638.0,1750192655.0
230483523,196.0,197.0,2025-06-17 20:37:32.014,1750192638.0,1750192655.0
230483524,196.0,196.0,2025-06-17 20:37:32.072,1750192638.0,1750192655.0
230483525,196.0,197.0,2025-06-17 20:37:32.130,1750192638.0,1750192655.0
230483526,197.0,195.0,2025-06-17 20:37:32.187,1750192638.0,1750192655.0
230483527,197.0,198.0,2025-06-17 20:37:32.245,1750192638.0,1750192655.0
230483528,196.0,196.0,2025-06-17 20:37:32.302,1750192638.0,1750192655.0
230483529,198.0,197.0,2025-06-17 20:37:32.360,1750192638.0,1750192655.0
230483530,197.0,196.0,2025-06-17 20:37:32.417,1750192638.0,1750192655.0
230483531,169.0,196.0,2025-06-17 20:37:32.474,1750192638.0,1750192655.0
230483532,196.0,197.0,2025-06-17 20:37:32.533,1750192638.0,1750192655.0
230483533,196.0,197.0,2025-06-17 20:37:32.591,1750192638.0,1750192655.0
230483534,107.0,197.0,2025-06-17 20:37:32.644,1750192638.0,1750192655.0
230483535,105.0,198.0,2025-06-17 20:37:32.696,1750192638.0,1750192655.0
230483536,196.0,197.0,2025-06-17 20:37:32.754,1750192638.0,1750192655.0
230483537,108.0,199.0,2025-06-17 20:37:32.806,1750192638.0,1750192655.0
230483538,196.0,198.0,2025-06-17 20:37:32.864,1750192638.0,1750192655.0
230483539,101.0,197.0,2025-06-17 20:37:32.917,1750192638.0,1750192655.0
230483540,101.0,74.0,2025-06-17 20:37:32.961,1750192638.0,1750192655.0
230483541,27.0,105.0,2025-06-17 20:37:33.003,1750192638.0,1750192655.0
230483542,28.0,139.0,2025-06-17 20:37:33.047,1750192638.0,1750192655.0
230483543,199.0,196.0,2025-06-17 20:37:33.104,1750192638.0,1750192655.0
230483544,198.0,200.0,2025-06-17 20:37:33.163,1750192638.0,1750192655.0
230483545,25.0,198.0,2025-06-17 20:37:33.210,1750192638.0,1750192655.0
230483546,23.0,155.0,2025-06-17 20:37:33.256,1750192638.0,1750192655.0
230483547,23.0,197.0,2025-06-17 20:37:33.303,1750192638.0,1750192655.0
230483548,6.0,101.0,2025-06-17 20:37:33.345,1750192638.0,1750192655.0
230483549,3.0,101.0,2025-06-17 20:37:33.385,1750192638.0,1750192655.0
230483550,2.0,197.0,2025-06-17 20:37:33.432,1750192638.0,1750192655.0
230483551,2.0,198.0,2025-06-17 20:37:33.478,1750192638.0,1750192655.0
230483552,2.0,200.0,2025-06-17 20:37:33.526,1750192638.0,1750192655.0
230483553,3.0,199.0,2025-06-17 20:37:33.572,1750192638.0,1750192655.0
230483554,3.0,198.0,2025-06-17 20:37:33.618,1750192638.0,1750192655.0
230483555,6.0,198.0,2025-06-17 20:37:33.665,1750192638.0,1750192655.0
230483556,6.0,198.0,2025-06-17 20:37:33.711,1750192638.0,1750192655.0
230483557,4.0,106.0,2025-06-17 20:37:33.753,1750192638.0,1750192655.0
230483558,4.0,197.0,2025-06-17 20:37:33.799,1750192638.0,1750192655.0
230483559,4.0,197.0,2025-06-17 20:37:33.846,1750192638.0,1750192655.0
230483560,5.0,196.0,2025-06-17 20:37:33.892,1750192638.0,1750192655.0
230483561,5.0,196.0,2025-06-17 20:37:33.938,1750192638.0,1750192655.0
230483562,5.0,198.0,2025-06-17 20:37:33.984,1750192638.0,1750192655.0
230483563,5.0,197.0,2025-06-17 20:37:34.030,1750192638.0,1750192655.0
230483564,5.0,197.0,2025-06-17 20:37:34.077,1750192638.0,1750192655.0
230483565,5.0,197.0,2025-06-17 20:37:34.123,1750192638.0,1750192655.0
230483566,5.0,196.0,2025-06-17 20:37:34.171,1750192638.0,1750192655.0
230483567,5.0,197.0,2025-06-17 20:37:34.217,1750192638.0,1750192655.0
230483568,5.0,197.0,2025-06-17 20:37:34.264,1750192638.0,1750192655.0
230483569,5.0,197.0,2025-06-17 20:37:34.311,1750192638.0,1750192655.0
230483570,5.0,198.0,2025-06-17 20:37:34.358,1750192638.0,1750192655.0
230483571,4.0,197.0,2025-06-17 20:37:34.404,1750192638.0,1750192655.0
